"row","Id","Attrition","Age","CivilStatus","Education","Salary","ContractType","MonthsAtCompany","NumSalaryChanges","NumJobPositionChanges","HadPromotion","Occupation","Insalubrity","Periculosity","UnionMember","Stability","HomeDistance","HomeTime","HasDependents"
"2350",5955,"No",37,"United","5",31.21,"10",61,0,1,"No","23","No","No","No","Yes",11,23,"Yes"
"2351",5724,"No",34,"Single","3",5.43,"1",63,0,0,"No","13","Yes","No","No","No",2,6,"Yes"
"2352",5849,"No",35,"Single","3",5.47,"1",61,3,0,"No","10","Yes","No","No","No",7,17,"No"
"2353",5864,"No",26,"Single","5",13.17,"10",61,1,1,"No","23","No","No","No","Yes",2,7,"Yes"
"2354",5896,"No",42,"United","3",8.89,"1",61,0,0,"No","22","No","No","No","No",1,5,"Yes"
"2355",5957,"No",26,"United","4",9.38,"1",60,2,1,"Yes","1","No","No","No","Yes",3,8,"No"
"2356",5981,"No",41,"Desunited","5",4.96,"1",61,0,1,"Yes","21","No","No","No","No",2,8,"No"
"2357",6008,"No",35,"United","5",12.51,"10",61,0,1,"No","21","No","No","No","Yes",3,7,"No"
"2358",6824,"No",47,"United","3",4.02,"1",52,1,0,"No","10","Yes","No","No","No",6,13,"No"
"2359",6589,"No",33,"United","2",6.52,"1",55,0,0,"No","28","Yes","No","No","No",1,4,"Yes"
"2360",7010,"No",26,"Single","5",5.47,"1",50,1,0,"No","13","Yes","No","No","No",3,7,"No"
"2361",7041,"No",29,"Single","5",39.98,"10",50,0,1,"No","23","No","No","No","No",1,5,"No"
"2362",7045,"No",40,"United","5",30.95,"10",50,0,0,"No","23","No","No","No","No",5,14,"Yes"
"2363",7046,"No",49,"United","5",30.95,"10",50,0,0,"No","23","No","No","No","No",1,4,"No"
"2364",7340,"No",25,"United","3",5.89,"1",47,0,0,"No","22","No","No","No","No",3,9,"Yes"
"2365",7341,"No",42,"United","2",6.92,"1",47,2,0,"No","27","Yes","No","Yes","No",2,5,"No"
"2366",7343,"No",43,"United","2",6.92,"1",47,2,0,"No","27","Yes","No","No","No",14,27,"No"
"2367",7345,"No",22,"Single","3",6.68,"1",47,2,1,"No","16","Yes","No","No","No",3,9,"No"
"2368",8323,"No",38,"Single","3",4.96,"1",31,2,0,"No","27","No","No","No","No",42,41,"No"
"2369",8331,"No",35,"United","5",32.92,"10",30,0,0,"No","23","No","No","Yes","No",8,15,"Yes"
"2370",8332,"No",32,"United","5",17.9,"10",30,2,1,"No","23","No","No","No","No",2,5,"No"
"2371",8340,"No",52,"United","2",6.96,"1",30,0,0,"No","27","No","No","No","No",1,4,"No"
"2372",8345,"No",52,"United","5",30.95,"10",30,0,0,"No","21","No","No","No","No",1,6,"Yes"
"2373",8351,"No",38,"Single","3",5.47,"1",30,2,1,"No","1","Yes","No","No","No",12,20,"No"
"2374",8353,"No",29,"Single","5",12.63,"1",30,1,0,"No","13","Yes","No","No","Yes",23,36,"No"
"2375",8359,"No",46,"United","2",12.5,"1",30,1,1,"No","2","No","No","No","No",22,49,"Yes"
"2376",8366,"No",43,"Single","3",5.47,"1",30,1,0,"No","13","Yes","No","No","No",10,24,"Yes"
"2377",8372,"No",37,"United","3",6.18,"1",30,0,0,"No","30","No","No","No","No",0,1,"Yes"
"2378",8365,"No",23,"Single","3",5.47,"1",30,1,0,"No","13","Yes","No","No","No",10,17,"No"
"2379",8383,"No",44,"United","3",5.43,"1",29,0,0,"No","13","Yes","No","No","No",6,9,"Yes"
"2380",8421,"No",22,"Single","3",6.68,"1",28,1,0,"No","11","Yes","No","No","No",8,20,"No"
"2381",8396,"No",30,"Single","5",32.81,"10",29,0,0,"No","23","No","No","No","No",3,14,"No"
"2382",8404,"No",37,"United","3",5.47,"1",29,1,0,"No","13","Yes","No","No","No",4,13,"Yes"
"2383",8408,"No",28,"Single","3",5.47,"1",29,0,0,"No","13","Yes","No","No","No",0,3,"No"
"2384",8419,"No",20,"Single","3",4.25,"1",29,1,0,"No","1","Yes","No","No","No",2,6,"No"
"2385",8410,"No",36,"United","3",4.25,"1",29,1,0,"No","10","Yes","No","No","No",8,17,"Yes"
"2386",8412,"No",32,"United","3",4.25,"1",29,1,0,"No","10","Yes","No","No","No",12,23,"Yes"
"2387",8698,"No",26,"Single","4",9.56,"1",24,0,0,"No","13","No","No","No","Yes",2,7,"No"
"2388",8708,"No",23,"Single","3",4.25,"1",24,1,0,"No","1","Yes","No","No","No",8,17,"No"
"2389",8778,"No",29,"United","3",5.47,"1",23,2,0,"No","13","Yes","No","No","Yes",8,18,"No"
"2390",8835,"No",38,"Single","3",5.47,"1",23,2,0,"No","13","Yes","No","No","No",4,10,"No"
"2391",8837,"No",48,"Single","3",5.47,"1",23,1,0,"No","10","Yes","No","Yes","No",16,28,"No"
"2392",8841,"No",33,"United","3",5.47,"1",23,2,0,"No","13","Yes","No","No","Yes",3,9,"Yes"
"2393",8843,"No",29,"United","5",8.67,"1",23,1,0,"No","17","Yes","No","No","Yes",47,59,"Yes"
"2394",8845,"No",32,"United","5",8.67,"1",23,0,0,"No","20","Yes","No","No","No",26,29,"No"
"2395",8870,"No",37,"United","3",5.47,"1",22,1,0,"No","13","Yes","No","No","No",9,18,"No"
"2396",8871,"No",21,"United","3",5.47,"1",22,1,0,"No","13","Yes","No","No","Yes",4,11,"Yes"
"2397",8873,"No",38,"United","3",5.47,"1",22,1,0,"No","13","Yes","No","No","No",16,27,"Yes"
"2398",8875,"No",34,"United","3",6.46,"1",22,0,0,"No","28","No","No","No","No",13,19,"No"
"2399",8782,"No",32,"Single","5",7.03,"1",23,1,0,"No","1","No","No","No","No",3,11,"No"
"2400",8796,"No",25,"Single","5",12.43,"1",23,0,0,"No","14","Yes","No","No","No",17,22,"No"
"2401",8805,"No",38,"United","5",6.12,"1",23,0,1,"No","17","No","No","No","No",0,2,"Yes"
"2402",8800,"No",37,"Single","5",25.41,"10",23,0,0,"No","16","No","No","Yes","No",3,7,"No"
"2403",8290,"No",32,"Single","5",4.89,"10",31,0,1,"No","21","No","No","Yes","No",10,22,"No"
"2404",8810,"No",24,"United","5",4.66,"1",23,1,0,"No","21","No","No","Yes","No",1,2,"No"
"2405",8501,"No",40,"United","3",4.25,"1",26,1,0,"No","10","Yes","No","No","No",2,8,"No"
"2406",8701,"No",32,"United","3",5.47,"1",24,2,1,"No","1","Yes","No","No","No",2,6,"Yes"
"2407",8507,"No",59,"United","3",5.25,"1",26,1,0,"No","22","No","No","No","No",0,1,"No"
"2408",8715,"No",42,"United","2",7.29,"1",24,1,0,"No","19","Yes","No","No","No",13,20,"Yes"
"2409",8513,"No",61,"Single","6",35,"1",26,0,0,"No","12","Yes","No","No","No",2,8,"No"
"2410",8804,"No",55,"United","3",8.12,"1",23,0,0,"No","10","No","No","No","No",1,6,"No"
"2411",8798,"No",33,"United","5",19.47,"10",23,0,0,"No","21","No","No","No","Yes",2,9,"Yes"
"2412",8758,"No",33,"Single","3",1.06,"1",23,0,0,"No","22","No","No","No","No",0,1,"Yes"
"2413",8829,"No",30,"Single","5",11.36,"1",23,0,0,"No","16","No","No","No","Yes",21,30,"No"
"2414",8244,"No",23,"Single","3",5.43,"1",32,0,0,"No","13","Yes","No","No","No",2,7,"No"
"2415",8246,"No",29,"United","4",5.47,"1",32,1,0,"No","6","Yes","No","No","No",10,24,"No"
"2416",8252,"No",35,"United","5",12.63,"1",32,0,0,"No","13","Yes","No","No","Yes",1,5,"Yes"
"2417",8238,"No",38,"Single","5",24.83,"1",32,1,0,"No","2","Yes","No","No","No",20,27,"No"
"2418",8269,"No",47,"United","5",6.99,"1",31,0,0,"No","1","No","No","No","No",0,2,"No"
"2419",8268,"No",40,"United","5",19.86,"10",31,2,0,"No","23","No","No","Yes","No",4,6,"Yes"
"2420",8270,"No",34,"United","5",14.2,"10",31,0,0,"No","23","No","No","No","No",27,32,"Yes"
"2421",8300,"No",46,"United","3",5.43,"1",31,0,0,"No","13","Yes","No","No","No",3,7,"No"
"2422",8272,"No",49,"Desunited","5",23.69,"10",31,2,0,"No","23","No","No","No","No",13,22,"No"
"2423",8278,"No",43,"United","3",12.51,"10",31,0,1,"No","23","No","No","No","No",0,1,"No"
"2424",8283,"No",30,"United","5",12.63,"1",31,1,0,"No","13","Yes","No","No","No",6,14,"Yes"
"2425",8286,"No",23,"Single","3",6.68,"1",31,1,0,"No","19","Yes","No","No","Yes",9,24,"Yes"
"2426",8297,"No",35,"United","3",5.47,"1",31,1,0,"No","13","Yes","No","Yes","No",12,21,"No"
"2427",8310,"No",37,"Single","5",6.53,"1",31,3,0,"No","22","No","No","No","No",4,13,"No"
"2428",8311,"No",31,"United","4",4.71,"1",31,1,1,"No","21","No","No","No","Yes",3,8,"Yes"
"2429",8330,"No",28,"Single","5",3.62,"1",31,0,0,"No","21","No","No","No","No",1,5,"Yes"
"2430",8309,"No",33,"Single","3",5.47,"1",31,1,0,"No","13","Yes","No","Yes","No",3,9,"Yes"
"2431",8318,"No",28,"Single","3",5.16,"1",31,4,3,"Yes","21","No","No","No","No",21,38,"Yes"
"2432",4610,"No",39,"United","4",7.3,"1",72,0,0,"No","10","No","No","No","No",18,35,"No"
"2433",7302,"No",25,"Single","3",3.82,"1",47,0,0,"No","10","No","No","No","No",3,10,"No"
"2434",4999,"No",35,"United","3",3.82,"1",70,1,0,"No","10","No","No","No","Yes",10,22,"Yes"
"2435",7734,"No",23,"Single","3",3.18,"1",40,0,0,"No","10","No","No","No","No",33,36,"No"
"2436",6610,"No",24,"United","2",3.38,"1",55,0,0,"No","27","No","No","No","No",18,37,"Yes"
"2437",7216,"No",40,"Single","2",3.72,"1",48,0,0,"No","27","No","No","No","No",16,34,"Yes"
"2438",7349,"No",58,"United","3",2.58,"1",47,1,0,"No","27","No","No","No","No",12,27,"No"
"2439",6977,"No",49,"United","4",11.2,"1",51,0,0,"No","16","No","No","No","No",7,19,"No"
"2440",6321,"No",31,"United","5",10.45,"1",57,1,1,"No","9","No","No","No","No",14,31,"No"
"2441",7732,"No",40,"United","5",5.89,"1",40,2,1,"Yes","22","No","No","No","Yes",1,4,"Yes"
"2442",7397,"No",38,"Single","2",1.82,"1",46,0,0,"No","28","No","No","No","No",2,7,"Yes"
"2443",374,"No",61,"Desunited","3",2.55,"1",118,0,1,"No","1","No","No","No","No",2,9,"No"
"2444",7284,"No",51,"United","3",2.88,"1",48,0,0,"No","27","No","No","No","No",0,0,"Yes"
"2445",6641,"No",45,"United","2",2.88,"1",93,1,0,"No","27","No","No","No","No",0,1,"Yes"
"2446",7714,"No",25,"Single","2",4.11,"1",40,0,0,"No","27","No","No","No","No",12,25,"No"
"2447",6503,"No",28,"Single","3",4.11,"1",56,0,0,"No","27","No","No","No","No",4,11,"No"
"2448",7541,"No",20,"Single","2",1.51,"6",43,0,0,"No","1","No","No","No","No",6,15,"No"
"2449",7730,"No",27,"Single","4",5.11,"1",40,0,0,"No","1","No","No","No","No",22,27,"No"
"2450",4542,"No",58,"United","3",3.63,"1",111,0,1,"Yes","27","No","No","No","No",14,27,"Yes"
"2451",7328,"No",24,"Single","3",0.83,"1",47,0,0,"No","10","No","No","No","No",4,13,"No"
"2452",7142,"No",47,"Single","4",3.23,"1",49,0,0,"No","10","No","No","No","No",4,12,"No"
"2453",4544,"No",43,"United","2",2.81,"1",111,1,1,"Yes","27","No","No","No","No",12,30,"No"
"2454",5723,"No",49,"Single","3",2.96,"1",63,0,0,"No","10","No","No","No","No",7,19,"No"
"2455",6843,"No",53,"United","2",3.68,"1",90,1,0,"No","13","Yes","No","No","No",14,31,"No"
"2456",7703,"No",23,"Single","3",3.68,"1",41,0,0,"No","13","Yes","No","No","No",10,22,"No"
"2457",6923,"No",49,"Single","3",3.68,"1",88,1,0,"No","13","Yes","No","No","No",13,28,"Yes"
"2458",4928,"No",36,"Single","3",3.68,"1",72,1,0,"No","13","Yes","No","No","No",15,30,"No"
"2459",5556,"No",48,"United","3",3.68,"1",65,1,0,"No","13","Yes","No","No","No",31,54,"No"
"2460",6874,"No",46,"Single","3",3.68,"1",52,1,0,"No","13","Yes","No","No","No",9,21,"No"
"2461",7476,"No",38,"United","3",3.68,"1",44,1,0,"No","13","Yes","No","No","No",17,33,"Yes"
"2462",5034,"No",36,"Single","3",3.68,"1",108,1,0,"No","13","Yes","No","No","No",40,37,"No"
"2463",3969,"No",40,"United","3",3.58,"1",80,3,1,"No","28","No","No","No","No",21,40,"No"
"2464",37,"No",44,"United","2",5.03,"1",121,1,1,"No","27","No","No","No","No",15,28,"Yes"
"2465",6677,"No",43,"Desunited","2",3.44,"1",92,2,0,"No","27","No","No","No","No",23,40,"Yes"
"2466",6419,"No",38,"Single","3",3.44,"1",57,2,0,"No","27","No","No","No","No",15,32,"Yes"
"2467",6514,"No",26,"Single","2",3.44,"1",56,2,0,"No","27","No","No","No","No",40,37,"Yes"
"2468",6513,"No",48,"United","2",4.34,"1",56,1,1,"No","27","No","No","No","No",13,28,"No"
"2469",7695,"No",36,"Single","2",3.44,"1",41,0,0,"No","27","No","No","No","No",10,24,"Yes"
"2470",7664,"No",29,"Single","3",3.44,"1",41,0,0,"No","27","No","No","No","No",14,31,"No"
"2471",5585,"No",50,"United","2",3.21,"1",104,0,0,"No","27","No","No","No","No",43,45,"No"
"2472",7745,"No",29,"United","3",5.47,"1",39,1,0,"No","13","Yes","No","Yes","Yes",9,17,"Yes"
"2473",7746,"No",31,"Single","3",5.47,"1",39,1,0,"No","13","Yes","No","Yes","Yes",4,10,"Yes"
"2474",7751,"No",31,"Single","3",5.47,"1",39,1,0,"No","13","Yes","No","No","Yes",0,3,"No"
"2475",7837,"No",35,"United","5",32.81,"10",37,0,1,"No","23","No","No","No","Yes",1,5,"Yes"
"2476",7838,"No",35,"Single","5",32.81,"10",37,0,0,"No","23","No","No","No","No",4,11,"No"
"2477",7840,"No",31,"Single","5",32.81,"10",37,0,0,"No","23","No","No","No","No",4,12,"Yes"
"2478",7886,"No",32,"Single","5",12.63,"1",37,0,0,"No","13","Yes","No","No","Yes",5,12,"No"
"2479",7887,"No",28,"Single","3",5.47,"1",37,1,0,"No","13","Yes","No","No","No",4,10,"No"
"2480",7889,"No",26,"Single","3",6.68,"1",37,1,1,"No","14","Yes","No","Yes","No",7,14,"No"
"2481",7890,"No",35,"Widower","3",6.68,"1",37,2,1,"No","14","Yes","No","No","No",4,11,"Yes"
"2482",7896,"No",33,"Single","3",5.47,"1",37,1,0,"No","13","Yes","No","No","No",6,15,"No"
"2483",7902,"No",23,"Single","3",4.25,"1",37,1,0,"No","10","Yes","No","No","No",10,18,"Yes"
"2484",7908,"No",39,"United","3",5.47,"1",37,1,0,"No","13","Yes","No","Yes","Yes",17,22,"Yes"
"2485",7916,"No",41,"Single","4",6.18,"1",36,0,0,"No","22","No","No","No","No",0,1,"Yes"
"2486",7915,"No",24,"Single","5",13.33,"10",37,0,1,"Yes","21","No","No","Yes","No",1,3,"No"
"2487",7958,"No",22,"Single","3",10,"1",36,1,0,"No","16","No","No","No","No",9,20,"No"
"2488",7983,"No",28,"Single","5",20.78,"10",36,0,0,"No","23","No","No","Yes","Yes",3,10,"Yes"
"2489",7984,"No",41,"United","5",21.44,"1",36,0,0,"No","21","No","No","No","No",1,2,"Yes"
"2490",8001,"No",33,"Single","5",39.98,"10",36,0,1,"No","23","No","No","No","No",29,27,"No"
"2491",8002,"No",28,"United","3",8.63,"1",36,0,0,"No","13","No","No","No","Yes",1,6,"Yes"
"2492",8022,"No",23,"Single","3",6.68,"1",35,1,0,"No","19","Yes","No","No","No",4,11,"No"
"2493",8044,"No",30,"United","5",8.75,"1",35,2,1,"No","9","Yes","No","No","No",1,3,"No"
"2494",8045,"No",27,"United","3",4.25,"1",35,1,0,"No","10","Yes","No","No","Yes",3,10,"Yes"
"2495",8034,"No",44,"Desunited","3",4.73,"1",35,0,0,"No","27","No","No","No","No",4,12,"Yes"
"2496",8055,"No",48,"Single","5",3.82,"1",35,0,0,"No","1","No","No","No","No",1,5,"No"
"2497",8076,"No",22,"Single","3",3.82,"1",35,0,1,"No","1","No","No","No","No",0,2,"No"
"2498",7939,"No",32,"United","4",6.92,"10",37,0,0,"No","23","No","No","No","Yes",0,0,"Yes"
"2499",7940,"No",44,"United","5",10.04,"1",37,1,0,"No","23","No","No","No","No",1,4,"Yes"
"2500",7957,"No",29,"Single","5",23.62,"1",36,1,0,"No","20","No","No","No","No",7,18,"No"
"2501",7961,"No",26,"Single","5",11.36,"1",36,0,0,"No","20","Yes","No","No","No",2,6,"No"
"2502",8016,"No",44,"Single","5",1.91,"1",36,0,0,"No","21","No","No","No","No",0,3,"No"
"2503",7989,"No",22,"Single","4",6,"10",36,0,0,"No","17","No","No","Yes","No",2,6,"No"
"2504",7992,"No",23,"Single","4",12.51,"10",36,0,1,"No","23","No","No","No","No",3,9,"No"
"2505",8014,"No",47,"United","3",7.22,"1",36,1,1,"No","22","No","No","No","No",1,3,"No"
"2506",8110,"No",39,"United","3",7.85,"1",36,1,1,"No","21","No","No","No","No",11,18,"Yes"
"2507",7970,"No",43,"Desunited","5",21.12,"10",36,0,1,"No","23","No","No","Yes","No",11,20,"No"
"2508",7990,"No",34,"Single","5",25.41,"1",36,0,0,"No","23","No","No","No","Yes",11,21,"No"
"2509",7991,"No",45,"United","5",11.07,"1",36,1,0,"No","21","Yes","No","No","No",22,32,"No"
"2510",8061,"No",31,"Single","3",5.47,"1",35,1,0,"No","10","Yes","No","No","No",16,25,"Yes"
"2511",8094,"No",40,"Single","3",8.27,"1",34,3,1,"Yes","21","No","No","No","No",10,23,"No"
"2512",8130,"No",46,"Single","3",6.3,"1",34,3,0,"No","22","No","No","No","No",3,6,"Yes"
"2513",8133,"No",37,"United","3",5.47,"1",34,1,0,"No","13","Yes","No","No","No",8,19,"No"
"2514",8180,"No",30,"Desunited","3",3.42,"1",33,0,0,"No","10","No","No","No","No",2,8,"Yes"
"2515",8140,"No",27,"Single","5",12.63,"1",34,2,0,"No","13","Yes","No","No","Yes",4,11,"Yes"
"2516",8144,"No",32,"Single","3",5.47,"1",34,1,0,"No","13","Yes","No","Yes","No",26,36,"No"
"2517",8213,"No",25,"Single","4",6,"1",32,1,0,"No","16","No","No","No","No",1,4,"No"
"2518",8062,"No",44,"United","4",11.36,"1",35,0,0,"No","16","No","No","Yes","No",4,12,"Yes"
"2519",8098,"No",40,"United","3",6.68,"1",34,1,0,"No","21","Yes","No","No","No",1,5,"No"
"2520",8053,"No",31,"Single","3",8.4,"1",35,4,2,"No","22","No","No","No","No",21,40,"No"
"2521",8078,"No",29,"Single","5",12.63,"1",35,1,0,"No","13","Yes","No","No","No",18,25,"No"
"2522",8039,"No",29,"United","3",11.37,"1",35,3,1,"No","22","No","No","Yes","No",3,5,"Yes"
"2523",8040,"No",31,"United","3",10.04,"1",35,2,0,"No","10","No","No","Yes","Yes",2,5,"Yes"
"2524",8067,"No",29,"Single","3",5.47,"1",35,1,0,"No","13","Yes","No","No","No",3,8,"Yes"
"2525",8069,"No",31,"Single","3",5.47,"1",35,1,0,"No","13","Yes","No","No","No",6,16,"Yes"
"2526",8070,"No",33,"Single","3",5.47,"1",35,1,0,"No","13","Yes","No","Yes","No",16,25,"No"
"2527",8139,"No",26,"United","3",5.47,"1",34,1,0,"No","13","Yes","No","No","Yes",5,11,"Yes"
"2528",8146,"No",35,"United","5",12.51,"10",34,0,1,"No","23","No","No","Yes","No",10,22,"Yes"
"2529",8150,"No",56,"United","5",3.15,"1",34,0,0,"No","20","No","No","No","No",2,7,"No"
"2530",8153,"No",40,"Single","3",5.47,"1",34,1,0,"No","13","Yes","No","No","No",1,4,"No"
"2531",8115,"No",29,"United","3",4.25,"1",34,1,0,"No","10","Yes","No","No","Yes",1,4,"Yes"
"2532",8128,"No",42,"United","3",11.36,"1",34,0,0,"No","17","No","No","Yes","Yes",4,11,"Yes"
"2533",8163,"No",38,"Single","3",8.27,"1",33,1,0,"No","1","Yes","No","No","No",6,12,"Yes"
"2534",8147,"No",30,"Single","5",20.78,"10",34,0,0,"No","23","No","No","Yes","No",5,9,"No"
"2535",8149,"No",38,"Desunited","5",19.47,"10",34,0,0,"No","23","No","No","Yes","No",2,8,"No"
"2536",8866,"No",36,"United","5",12.63,"1",22,0,0,"No","13","Yes","No","No","No",2,7,"Yes"
"2537",8909,"No",36,"Single","3",7.27,"1",21,1,0,"No","21","No","No","No","No",8,16,"No"
"2538",8876,"No",23,"United","3",4.05,"1",22,0,0,"No","1","No","No","No","Yes",0,2,"No"
"2539",8893,"No",21,"Single","3",7.77,"1",22,2,0,"No","13","No","No","No","Yes",15,29,"Yes"
"2540",8899,"No",42,"Single","5",19.47,"10",22,0,0,"No","23","No","No","Yes","No",4,12,"No"
"2541",8939,"No",52,"Single","3",4.25,"1",21,1,0,"No","10","Yes","No","No","No",4,11,"No"
"2542",8878,"No",26,"Single","3",5.82,"1",22,0,0,"No","10","No","No","No","No",0,2,"No"
"2543",8885,"No",42,"Single","3",7.97,"1",22,0,0,"No","1","No","No","Yes","No",1,4,"No"
"2544",8889,"No",35,"United","5",10.17,"1",22,0,0,"No","14","Yes","No","No","No",6,16,"Yes"
"2545",8895,"No",34,"Single","3",5.82,"1",22,0,0,"No","10","No","No","No","No",5,11,"No"
"2546",8639,"No",37,"United","3",5.47,"1",25,1,0,"No","13","Yes","No","No","No",5,13,"Yes"
"2547",8640,"No",29,"Single","5",23.56,"10",24,0,0,"No","23","No","No","No","No",3,12,"No"
"2548",8641,"No",30,"United","3",5.47,"1",25,1,0,"No","13","Yes","No","No","No",5,12,"No"
"2549",8642,"No",27,"United","3",5.47,"1",25,1,0,"No","13","Yes","No","No","Yes",19,26,"Yes"
"2550",8645,"No",33,"Single","3",5.47,"1",25,1,0,"No","13","Yes","No","No","No",7,19,"No"
"2551",8653,"No",33,"Single","3",5.47,"1",25,1,0,"No","13","Yes","No","No","No",6,13,"No"
"2552",8659,"No",27,"Single","3",4.25,"1",25,1,1,"No","1","Yes","No","No","Yes",2,8,"Yes"
"2553",8664,"No",28,"Single","5",12.51,"10",25,0,0,"No","21","No","No","Yes","Yes",5,10,"Yes"
"2554",8614,"No",35,"United","6",12.51,"10",25,0,0,"No","23","No","No","No","No",0,3,"Yes"
"2555",8617,"No",34,"United","3",5.47,"1",25,1,0,"No","13","Yes","No","No","No",15,22,"No"
"2556",8619,"No",21,"Single","3",4.25,"1",25,1,1,"No","1","Yes","No","No","No",2,6,"No"
"2557",8632,"No",49,"Single","5",20.37,"1",25,0,0,"No","1","No","No","No","No",3,7,"No"
"2558",8643,"No",49,"Single","5",20.37,"10",25,0,0,"No","23","No","No","No","No",1,2,"No"
"2559",8611,"No",26,"United","4",13.17,"10",24,0,0,"No","23","No","No","Yes","No",0,2,"No"
"2560",8630,"No",32,"Desunited","5",23.98,"10",24,0,0,"No","21","No","No","No","No",5,11,"Yes"
"2561",8633,"No",32,"Single","5",23.98,"10",24,0,0,"No","23","No","No","No","No",19,30,"No"
"2562",8665,"No",30,"United","5",13.99,"1",25,0,0,"No","23","No","No","Yes","No",7,21,"Yes"
"2563",8707,"No",23,"Single","3",6.68,"1",24,1,0,"No","19","Yes","No","No","No",0,3,"No"
"2564",8700,"No",25,"Single","5",12.51,"10",24,0,0,"No","21","No","No","Yes","No",1,4,"No"
"2565",8618,"No",26,"Single","5",23.62,"10",25,0,0,"No","23","No","No","Yes","No",21,29,"No"
"2566",8712,"No",24,"Single","5",23.98,"10",24,0,1,"No","23","No","No","No","No",2,5,"No"
"2567",8738,"No",38,"Single","5",12.63,"1",24,0,0,"No","13","Yes","No","No","No",32,30,"No"
"2568",8740,"No",26,"United","4",8.21,"1",24,1,1,"No","6","Yes","No","No","Yes",13,24,"Yes"
"2569",8741,"No",26,"United","5",10.69,"10",24,0,1,"No","21","No","No","No","Yes",1,4,"Yes"
"2570",8745,"No",23,"United","4",12.51,"10",24,0,0,"No","23","No","No","No","No",1,4,"No"
"2571",8631,"No",38,"United","5",24.62,"10",25,0,0,"No","21","No","No","No","No",2,7,"Yes"
"2572",8657,"No",30,"United","5",27.17,"10",25,0,0,"No","23","No","No","No","No",2,6,"No"
"2573",8678,"No",38,"United","5",6.92,"10",25,1,0,"No","23","No","No","No","No",1,3,"No"
"2574",8693,"No",38,"United","6",16.68,"1",24,0,0,"No","21","No","No","No","No",3,10,"Yes"
"2575",8668,"No",52,"United","5",5.35,"1",24,1,0,"No","25","No","No","No","No",6,18,"No"
"2576",8673,"No",54,"Desunited","4",8.01,"1",25,0,0,"No","22","No","No","No","No",0,2,"No"
"2577",8684,"No",50,"United","5",28.47,"10",24,2,0,"No","25","No","No","No","No",5,10,"Yes"
"2578",8687,"No",62,"United","5",7.81,"1",24,0,0,"No","1","No","No","No","No",29,29,"No"
"2579",8751,"No",28,"Single","5",6,"10",24,0,2,"No","23","No","No","Yes","No",10,14,"No"
"2580",8756,"No",27,"United","4",17.9,"10",24,2,0,"No","23","No","No","Yes","No",2,7,"Yes"
"2581",8517,"No",45,"United","3",5.47,"1",26,1,0,"No","13","Yes","No","No","No",10,24,"No"
"2582",8518,"No",37,"Single","5",12.63,"1",25,0,0,"No","13","Yes","No","No","Yes",2,7,"Yes"
"2583",8526,"No",32,"United","5",22.67,"10",25,0,1,"No","23","No","No","No","Yes",0,3,"Yes"
"2584",8540,"No",28,"Single","5",23.56,"10",25,0,0,"No","21","No","No","No","No",9,19,"No"
"2585",8545,"No",36,"United","5",19.47,"10",25,0,0,"No","23","No","No","No","No",12,25,"Yes"
"2586",8554,"No",39,"Single","5",24.62,"10",25,0,0,"No","21","No","No","No","No",10,22,"No"
"2587",8592,"No",32,"Single","3",4.25,"1",25,1,0,"No","10","Yes","No","Yes","No",1,5,"Yes"
